,Title,Year,Authors,Journal,Journal Acronym,Rank
1054,Performance analysis of cognitive radio networks with opportunistic RF energy harvesting.,2014,"Dusit Niyato, Ping Wang, Dong In Kim",GLOBECOM 2014: 1096-1101,GLOBECOM,B
1055,Performance analysis of ambient RF energy harvesting: A stochastic geometry approach.,2014,"Ian Flint, Xiao Lu, Nicolas Privault, Dusit Niyato, Ping Wang",GLOBECOM 2014: 1448-1453,GLOBECOM,B
1056,Zero-determinant strategy in cheating management of wireless cooperation.,2014,"Huaqing Zhang, Dusit Niyato, Lingyang Song, Tao Jiang, Zhu Han",GLOBECOM 2014: 4382-4386,GLOBECOM,B
1057,Competitive wireless energy transfer bidding: A game theoretic approach.,2014,"Dusit Niyato, Ping Wang",ICC 2014: 1-6,ICC,
1058,Admission control policy for wireless networks with RF energy transfer.,2014,"Dusit Niyato, Ping Wang, Dong In Kim",ICC 2014: 1118-1123,ICC,
1059,Channel selection in cognitive radio networks with opportunistic RF energy harvesting.,2014,"Dusit Niyato, Ping Wang, Dong In Kim",ICC 2014: 1555-1560,ICC,
1060,Contract-theoretic modeling for content delivery in relay-based publish-subscribe networks.,2014,"Yifan Li, Ping Wang, Dusit Niyato, Yang Zhang",ICC 2014: 2678-2683,ICC,
1061,Optimal decentralized control policy for wireless communication systems with wireless energy transfer capability.,2014,"Dinh Thai Hoang, Dusit Niyato, Ping Wang, Dong In Kim",ICC 2014: 2835-2840,ICC,
1062,Joint virtual machine and bandwidth allocation in software defined network (SDN) and cloud computing environments.,2014,"Jonathan Chase, Rakpong Kaewpuang, Yonggang Wen, Dusit Niyato",ICC 2014: 2969-2974,ICC,
1063,Simulation-based optimization for admission control of mobile cloudlets.,2014,"Dinh Thai Hoang, Dusit Niyato, Long Bao Le",ICC 2014: 3764-3769,ICC,
1064,Dynamic offloading algorithm in intermittently connected mobile cloudlet systems.,2014,"Yang Zhang, Dusit Niyato, Ping Wang, Chen-Khong Tham",ICC 2014: 4190-4195,ICC,
1065,Zero-determinant strategy for power control of small cell network.,2014,"Huaqing Zhang, Fei Li, Dusit Niyato, Lingyang Song, Tao Jiang, Zhu Han",ICCS 2014: 41-45,ICCOMS,
1066,Wireless energy harvesting communications: Beamforming and stochastic optimization.,2014,"Dong In Kim, Dusit Niyato, Duckdong Hwang",ICTC 2014: 760-762,ICTC,
1067,A data-driven method for stochastic shortest path problem.,2014,"Zhiguang Cao, Hongliang Guo, Jie Zhang, Dusit Niyato, Ulrich Fastenrath",ITSC 2014: 1045-1052,ITSC,
1068,Routing multiple cars in large scale networks: Minimizing road network breakdown probability.,2014,"Hongliang Guo, Zhiguang Cao, Jie Zhang, Dusit Niyato, Ulrich Fastenrath",ITSC 2014: 2180-2187,ITSC,
1069,Efficient data compression with error bound guarantee in wireless sensor networks.,2014,"Mohammad Abu Alsheikh, Puay Kai Poh, Shaowei Lin, Hwee Pink Tan, Dusit Niyato",MSWiM 2014: 307-311,MSWIM,A
1070,Area coverage under low sensor density.,2014,"Mohammad Abu Alsheikh, Shaowei Lin, Hwee-Pink Tan, Dusit Niyato",SECON 2014: 173-175,SECON,B
1071,Optimal wireless energy charging policy for a mobile node in Smart Grid environment.,2014,"Dusit Niyato, Yang Zhang, Ping Wang, Dong In Kim",SmartGridComm 2014: 475-480,SMARTGRIDCOMM,
1072,Optimal energy management policy of a mobile cloudlet with wireless energy charging.,2014,"Dusit Niyato, Ping Wang, Peter Han Joo Chong, Zhu Han, Dong In Kim",SmartGridComm 2014: 728-733,SMARTGRIDCOMM,
1073,Bandwidth price optimization for D2D communication underlaying cellular networks.,2014,"Hamed Kebriaei, Behrouz Maham, Dusit Niyato",WCNC Workshops 2014: 248-253,WCNC,B
1074,Cooperative bidding of data transmission and wireless energy transfer.,2014,"Dinh Thai Hoang, Dusit Niyato, Dong In Kim",WCNC 2014: 1597-1602,WCNC,B
1075,Supply-demand function equilibrium for double sided bandwidth-auction games.,2014,"Hamed Kebriaei, Behrouz Maham, Dusit Niyato",WCNC 2014: 1608-1613,WCNC,B
1076,Strategic device-to-device communications in backhaul-constrained wireless small cell networks.,2014,"Carlos G. Diaz, Walid Saad, Behrouz Maham, Dusit Niyato, A. S. Madhukumar",WCNC 2014: 1661-1666,WCNC,B
1077,QoS-aware data transmission and wireless energy transfer: Performance modeling and optimization.,2014,"Dusit Niyato, Ping Wang, Wai-Leong Yeow, Hwee Pink Tan",WCNC 2014: 3100-3105,WCNC,B
1078,Dynamic Spectrum Access in Cognitive Radio Networks with RF Energy Harvesting.,2014,"Xiao Lu, Ping Wang, Dusit Niyato, Ekram Hossain",CoRR abs/1401.3502 ,CORR,
1079,A Layered Coalitional Game Framework of Wireless Relay Network.,2014,"Xiao Lu, Ping Wang, Dusit Niyato",CoRR abs/1401.3506 ,CORR,
1080,Payoff Allocation of Service Coalition in Wireless Mesh Network: A Cooperative Game Perspective.,2014,"Xiao Lu, Ping Wang, Dusit Niyato",CoRR abs/1401.6633 ,CORR,
1081,Adaptive Power Management for Wireless Base Station in Smart Grid Environment.,2014,"Dusit Niyato, Xiao Lu, Ping Wang",CoRR abs/1401.7141 ,CORR,
1082,Game-theoretic Resource Allocation Methods for Device-to-Device (D2D) Communication.,2014,"Lingyang Song, Dusit Niyato, Zhu Han, Ekram Hossain",CoRR abs/1403.5723 ,CORR,
1083,Performance Analysis of Ambient RF Energy Harvesting: A Stochastic Geometry Approach.,2014,"Ian Flint, Xiao Lu, Nicolas Privault, Dusit Niyato, Ping Wang",CoRR abs/1404.4822 ,CORR,
1084,Area Coverage Under Low Sensor Density.,2014,"Mohammad Abu Alsheikh, Shaowei Lin, Hwee-Pink Tan, Dusit Niyato",CoRR abs/1405.4378 ,CORR,
1085,"Machine Learning in Wireless Sensor Networks: Algorithms, Strategies, and Applications.",2014,"Mohammad Abu Alsheikh, Shaowei Lin, Dusit Niyato, Hwee-Pink Tan",CoRR abs/1405.4463 ,CORR,
1086,Resource Allocation in Wireless Networks with RF Energy Harvesting and Transfer.,2014,"Xiao Lu, Ping Wang, Dusit Niyato, Zhu Han",CoRR abs/1405.5630 ,CORR,
1087,Wireless Networks with RF Energy Harvesting: A Contemporary Survey.,2014,"Xiao Lu, Ping Wang, Dusit Niyato, Dong In Kim, Zhu Han",CoRR abs/1406.6470 ,CORR,
1088,Efficient Data Compression with Error Bound Guarantee in Wireless Sensor Networks.,2014,"Mohammad Abu Alsheikh, Puay Kai Poh, Shaowei Lin, Hwee Pink Tan, Dusit Niyato",CoRR abs/1408.2948 ,CORR,
1089,"Wireless Charger Networking for Mobile Devices: Fundamentals, Standards, and Applications.",2014,"Xiao Lu, Dusit Niyato, Ping Wang, Dong In Kim, Zhu Han",CoRR abs/1410.8635 ,CORR,
1090,Random access for machine-to-machine communication in LTE-advanced networks: issues and approaches.,2013,"Monowar Hasan, Ekram Hossain, Dusit Niyato",IEEE Commun. Mag. 51 ,CM,
1091,Auction Approaches for Resource Allocation in Wireless Systems: A Survey.,2013,"Yang Zhang, Chonho Lee, Dusit Niyato, Ping Wang",IEEE Commun. Surv. Tutorials 15: 1020-1041 ,COMSUR,
1092,On Measuring Disturbances in the Force: Advanced Cloud Monitoring Systems.,2013,"Luis Miguel Vaquero, Suksant Sae Lor, Jose M. Alcaraz Calero, Dusit Niyato, Stuart Clayman, Dev Audsin, R. Nadarajan",Future Gener. Comput. Syst. 29: 2007-2008 ,FGCS,
1093,A Framework for Cooperative Resource Management in Mobile Cloud Computing.,2013,"Rakpong Kaewpuang, Dusit Niyato, Ping Wang, Ekram Hossain",IEEE J. Sel. Areas Commun. 31: 2685-2700 ,JSAC,
1094,Coalition-Based Cooperative Packet Delivery under Uncertainty: A Dynamic Bayesian Coalitional Game.,2013,"Khajonpong Akkarajitsakul, Ekram Hossain, Dusit Niyato",IEEE Trans. Mob. Comput. 12: 371-385 ,TMC,
1095,Cooperative Packet Delivery in Hybrid Wireless Mobile Networks: A Coalitional Game Approach.,2013,"Khajonpong Akkarajitsakul, Ekram Hossain, Dusit Niyato",IEEE Trans. Mob. Comput. 12: 840-854 ,TMC,
1096,Optimizations of Power Consumption and Supply in the Smart Grid: Analysis of the Impact of Data Communication Reliability.,2013,"Dusit Niyato, Qiumin Dong, Ping Wang, Ekram Hossain",IEEE Trans. Smart Grid 4: 21-35 ,TSG,
1097,QoS-Aware and Energy-Efficient Resource Management in OFDMA Femtocells.,2013,"Long Bao Le, Dusit Niyato, Ekram Hossain, Dong In Kim, Dinh Thai Hoang",IEEE Trans. Wirel. Commun. 12: 180-194 ,TWC,
1098,Hierarchical Competition for Downlink Power Allocation in OFDMA Femtocell Networks.,2013,"Sudarshan Guruacharya, Dusit Niyato, Dong In Kim, Ekram Hossain",IEEE Trans. Wirel. Commun. 12: 1543-1553 ,TWC,
1099,Dynamic Coalition Formation for Network MIMO in Small Cell Networks.,2013,"Sudarshan Guruacharya, Dusit Niyato, Mehdi Bennis, Dong In Kim",IEEE Trans. Wirel. Commun. 12: 5360-5372 ,TWC,
1100,A hierarchical cooperation formation model for downlink data transmission in mobile infostation networks.,2013,"Yifan Li, Ping Wang, Dusit Niyato, Zhu Han",IEEE Wirel. Commun. 20: 1-0 ,WC,
1101,"A survey of mobile cloud computing: architecture, applications, and approaches.",2013,"Dinh Thai Hoang, Chonho Lee, Dusit Niyato, Ping Wang",Wirel. Commun. Mob. Comput. 13: 1587-1611 ,WICOMM,
1102,Mobility-aware admission control with QoS guarantees in OFDMA femtocell networks.,2013,"Long Bao Le, Ekram Hossain, Dusit Niyato, Dong In Kim",ICC 2013: 2217-2222,ICC,
1103,Design of a V2G aggregator to optimize PHEV charging and frequency regulation control.,2013,"Ran Wang, Yifan Li, Ping Wang, Dusit Niyato",SmartGridComm 2013: 127-132,SMARTGRIDCOMM,
1104,An adaptive scheduling of PHEV charging: Analysis under imperfect data communication.,2013,"Qiumin Dong, Dusit Niyato, Ping Wang, Zhu Han",SmartGridComm 2013: 205-210,SMARTGRIDCOMM,
1105,An Auction Mechanism for Resource Allocation in Mobile Cloud Computing Systems.,2013,"Yang Zhang, Dusit Niyato, Ping Wang",WASA 2013: 76-87,WASA,
1106,Cell selection in two-tier femtocell networks with open/closed access using evolutionary game.,2013,"Ziqiang Feng, Lingyang Song, Zhu Han, Dusit Niyato, Xiaowu Zhao",WCNC 2013: 860-865,WCNC,B
1107,Rate limiting client puzzle schemes for denial-of-service mitigation.,2013,"Jing Yang Koh, Joseph Chee Ming Teo, Dusit Niyato",WCNC 2013: 1848-1853,WCNC,B
1108,Deferrable load scheduling optimization under power price information attacks in smart grid.,2013,"Qiumin Dong, Dusit Niyato, Ping Wang, Zhu Han",WCNC 2013: 4683-4688,WCNC,B
1109,A Real-time Group Auction System for Efficient Allocation of Cloud Internet Applications.,2013,"Chonho Lee, Ping Wang, Dusit Niyato",CoRR abs/1304.0539 ,CORR,
1110,An Auction Mechanism for Resource Allocation in Mobile Cloud Computing Systems.,2013,"Yang Zhang, Dusit Niyato, Ping Wang",CoRR abs/1304.6176 ,CORR,
1111,Cooperative transmission for meter data collection in smart grid.,2012,"Dusit Niyato, Ping Wang",IEEE Commun. Mag. 50: 90-97 ,CM,
1112,Auction-based resource allocation in cognitive radio systems.,2012,"Yang Zhang, Dusit Niyato, Ping Wang, Ekram Hossain",IEEE Commun. Mag. 50: 108-120 ,CM,
1113,Special issue on communications and networking for the smart grid.,2012,"Ekram Hossain, Mischa Dohler, Husheng Li, Dusit Niyato, Amir Hamed Mohsenian Rad",J. Commun. Networks 14: 591-596 ,JCN,
1114,Dynamic Service Selection and Bandwidth Allocation in IEEE 802.16m Mobile Relay Networks.,2012,"Kun Zhu, Dusit Niyato, Ping Wang",IEEE J. Sel. Areas Commun. 30: 1798-1805 ,JSAC,
1115,Defeating Primary User Emulation Attacks Using Belief Propagation in Cognitive Radio Networks.,2012,"Zhou Yuan, Dusit Niyato, Husheng Li, Ju Bin Song, Zhu Han",IEEE J. Sel. Areas Commun. 30: 1850-1860 ,JSAC,
1116,Optimization of Resource Provisioning Cost in Cloud Computing.,2012,"Sivadon Chaisiri, Bu-Sung Lee, Dusit Niyato",IEEE Trans. Serv. Comput. 5: 164-177 ,TSC,
1117,Performance Analysis of Cognitive Radio Spectrum Access With Prioritized Traffic.,2012,"Vamsi Krishna Tumuluru, Ping Wang, Dusit Niyato, Wei Song",IEEE Trans. Veh. Technol. 61: 1895-1906 ,TVT,
1118,Dynamic Spectrum Leasing and Service Selection in Spectrum Secondary Market of Cognitive Radio Networks.,2012,"Kun Zhu, Dusit Niyato, Ping Wang, Zhu Han",IEEE Trans. Wirel. Commun. 11: 1136-1145 ,TWC,
1119,A Dynamic Offloading Algorithm for Mobile Computing.,2012,"Dong Huang, Ping Wang, Dusit Niyato",IEEE Trans. Wirel. Commun. 11: 1991-1995 ,TWC,
1120,Reliability analysis and redundancy design of smart grid wireless communications system for demand side management.,2012,"Dusit Niyato, Ping Wang, Ekram Hossain",IEEE Wirel. Commun. 19: 38-46 ,WC,
1121,Adaptive power management for wireless base stations in a smart grid environment.,2012,"Dusit Niyato, Xiao Lu, Ping Wang",IEEE Wirel. Commun. 19: 44-51 ,WC,
1122,Decomposition of Stochastic Power Management for Wireless Base Station in Smart Grid.,2012,"Rakpong Kaewpuang, Dusit Niyato, Ping Wang",IEEE Wirel. Commun. Lett. 1: 97-100 ,WCL,
1123,Channel status prediction for cognitive radio networks.,2012,"Vamsi Krishna Tumuluru, Ping Wang, Dusit Niyato",Wirel. Commun. Mob. Comput. 12: 862-874 ,WICOMM,
1124,Robust bandwidth allocation in wireless mesh network.,2012,"Tran Kien Thuc, Sudarshan Guruacharya, Dusit Niyato",GLOBECOM 2012: 1704-1709,GLOBECOM,B
1125,Joint load balancing and admission control in OFDMA-based femtocell networks.,2012,"Long Bao Le, Dinh Thai Hoang, Dusit Niyato, Ekram Hossain, Dong In Kim",ICC 2012: 5135-5139,ICC,
1126,Performance analysis of cognitive machine-to-machine communications.,2012,"Dinh Thai Hoang, Dusit Niyato",ICCS 2012: 245-249,ICCOMS,
1127,On the decentralized management of scrambling codes in small cell networks.,2012,"Samir Medina Perlaza, Zhu Han, H. Vincent Poor, Dusit Niyato",ICCS 2012: 478-482,ICCOMS,
1128,An energy efficient solution: Integrating Plug-In Hybrid Electric Vehicle in smart grid with renewable energy.,2012,"Yifan Li, Rakpong Kaewpuang, Ping Wang, Dusit Niyato, Zhu Han",INFOCOM Workshops 2012: 73-78,INFOCOM,A*
1129,Adaptive Power Management for Data Center in Smart Grid Environment.,2012,"Rakpong Kaewpuang, Sivadon Chaisiri, Dusit Niyato, Bu-Sung Lee, Ping Wang",ISPA 2012: 119-126,ISPA,C
1130,Deferrable load scheduling of smart meter with intermittent communication connection.,2012,"Qiumin Dong, Dusit Niyato, Ping Wang, Shimin Gong",SmartGridComm 2012: 97-102,SMARTGRIDCOMM,
1131,Resilient PHEV charging policies under price information attacks.,2012,"Yifan Li, Ran Wang, Ping Wang, Dusit Niyato, Walid Saad, Zhu Han",SmartGridComm 2012: 389-394,SMARTGRIDCOMM,
1132,Dynamic spectrum access for meter data transmission in smart grid: Analysis of packet loss.,2012,"Qiumin Dong, Dusit Niyato, Ping Wang",WCNC 2012: 1817-1822,WCNC,B
1133,Access control via coalitional power game.,2012,"Sudarshan Guruacharya, Dusit Niyato, Dong In Kim",WCNC 2012: 2824-2828,WCNC,B
1134,Game theoretic modeling of cooperation among service providers in mobile cloud computing environments.,2012,"Dusit Niyato, Ping Wang, Ekram Hossain, Walid Saad, Zhu Han",WCNC 2012: 3128-3133,WCNC,B
1135,Optimal admission control policy for mobile cloud computing hotspot with cloudlet.,2012,"Dinh Thai Hoang, Dusit Niyato, Ping Wang",WCNC 2012: 3145-3149,WCNC,B
1136,Machine-to-machine communications for home energy management system in smart grid.,2011,"Dusit Niyato, Xiao Lu, Ping Wang",IEEE Commun. Mag. 49: 53-59 ,CM,
1137,Distributed resource allocation in wireless networks under uncertainty and application of Bayesian game.,2011,"Khajonpong Akkarajitsakul, Ekram Hossain, Dusit Niyato",IEEE Commun. Mag. 49: 120-127 ,CM,
1138,Game Theoretic Approaches for Multiple Access in Wireless Networks: A Survey.,2011,"Khajonpong Akkarajitsakul, Ekram Hossain, Dusit Niyato, Dong In Kim",IEEE Commun. Surv. Tutorials 13: 372-395 ,COMSUR,
1139,Coalition Formation Games for Distributed Cooperation Among Roadside Units in Vehicular Networks.,2011,"Walid Saad, Zhu Han, Are Hjørungnes, Dusit Niyato, Ekram Hossain",IEEE J. Sel. Areas Commun. 29: 48-60 ,JSAC,
1140,"Applications, Architectures, and Protocol Design Issues for Mobile Social Networks: A Survey.",2011,"Nipendra Kayastha, Dusit Niyato, Ping Wang, Ekram Hossain",Proc. IEEE 99: 2130-2158 ,PIEEE,
1141,Optimal Channel Access Management with QoS Support for Cognitive Vehicular Networks.,2011,"Dusit Niyato, Ekram Hossain, Ping Wang",IEEE Trans. Mob. Comput. 10: 573-591 ,TMC,
1142,Performance Evaluation of IPTV Over Wireless Home Networks.,2011,"Tiantian Guo, Chuan Heng Foh, Jianfei Cai, Dusit Niyato, Eric W. M. Wong",IEEE Trans. Multim. 13: 1116-1126 ,TMM,
1143,Controlled Coalitional Games for Cooperative Mobile Social Networks.,2011,"Dusit Niyato, Ping Wang, Walid Saad, Are Hjørungnes",IEEE Trans. Veh. Technol. 60: 1812-1824 ,TVT,
1144,A Novel Spectrum-Scheduling Scheme for Multichannel Cognitive Radio Network and Performance Analysis.,2011,"Vamsi Krishna Tumuluru, Ping Wang, Dusit Niyato",IEEE Trans. Veh. Technol. 60: 1849-1858 ,TVT,
1145,Optimizing Training-Based Transmission Against Smart Jamming.,2011,"Xiangyun Zhou, Dusit Niyato, Are Hjørungnes",IEEE Trans. Veh. Technol. 60: 2644-2655 ,TVT,
1146,Game Theoretic Analysis for Spectrum Sharing with Multi-Hop Relaying.,2011,"Yong Xiao, Guoan Bi, Dusit Niyato",IEEE Trans. Wirel. Commun. 10: 1527-1537 ,TWC,
1147,A Simple Distributed Power Control Algorithm for Cognitive Radio Networks.,2011,"Yong Xiao, Guoan Bi, Dusit Niyato",IEEE Trans. Wirel. Commun. 10: 3594-3600 ,TWC,
1148,Mobility and handoff management in vehicular networks: a survey.,2011,"Kun Zhu, Dusit Niyato, Ping Wang, Ekram Hossain, Dong In Kim",Wirel. Commun. Mob. Comput. 11: 459-476 ,WICOMM,
1149,Evolutionary Optimal Virtual Machine Placement and Demand Forecaster for Cloud Computing.,2011,"Ching Chuen Teck Mark, Dusit Niyato, Chen-Khong Tham",AINA 2011: 348-355,AINA,B
1150,Resource and Revenue Sharing with Coalition Formation of Cloud Providers: Game Theoretic Approach.,2011,"Dusit Niyato, Athanasios V. Vasilakos, Kun Zhu",CCGRID 2011: 215-224,CCGRID,B
1151,Optimization-Based Virtual Machine Manager for Private Cloud Computing.,2011,Dusit Niyato,CloudCom 2011: 99-106,CLOUDCOM,
1152,Hierarchical Coalition Formation Game of Relay Transmission in IEEE 802.16m.,2011,"Dusit Niyato, Xiangyun Zhou, Are Hjørungnes, Ping Wang, Yifan Li",GAMENETS 2011: 490-505,GAMENETS,
1153,Distributed Learning Strategies for Interference Mitigation in Femtocell Networks.,2011,"Mehdi Bennis, Sudarshan Guruacharya, Dusit Niyato",GLOBECOM 2011: 1-5,GLOBECOM,B
1154,On Hierarchical Cooperation Formation in Mobile Infostation Networks.,2011,"Yifan Li, Ping Wang, Dusit Niyato, Wenjie Zhang",GLOBECOM 2011: 1-5,GLOBECOM,B
1155,Payoff Allocation of Service Coalition in Wireless Mesh Network: A Cooperative Game Perspective.,2011,"Xiao Lu, Ping Wang, Dusit Niyato",GLOBECOM 2011: 1-5,GLOBECOM,B
1156,Dynamic Bandwidth Allocation under Uncertainty in Cognitive Radio Networks.,2011,"Kun Zhu, Dusit Niyato, Ping Wang",GLOBECOM 2011: 1-5,GLOBECOM,B
1157,Robust Transmission Scheduling and Power Control for Dynamic Wireless Access in a Hospital Environment.,2011,"Phond Phunchongharn, Dusit Niyato, Ekram Hossain, Sergio Camorlinga",ICC 2011: 1-5,ICC,
1158,Performance Analysis of Cognitive Radio Spectrum Access with Prioritized Traffic.,2011,"Vamsi Krishna Tumuluru, Ping Wang, Dusit Niyato",ICC 2011: 1-5,ICC,
1159,How Much Training Is Needed against Smart Jamming?,2011,"Xiangyun Zhou, Dusit Niyato, Are Hjørungnes",ICC 2011: 1-5,ICC,
1160,A dynamic relay selection scheme for mobile users in wireless relay networks.,2011,"Yifan Li, Ping Wang, Dusit Niyato, Weihua Zhuang",INFOCOM 2011: 256-260,INFOCOM,A*
1161,Cost Minimization for Provisioning Virtual Servers in Amazon Elastic Compute Cloud.,2011,"Sivadon Chaisiri, Rakpong Kaewpuang, Bu-Sung Lee, Dusit Niyato",MASCOTS 2011: 85-95,MASCOTS,B
1162,Cooperative virtual machine management for multi-organization cloud computing environment.,2011,"Dusit Niyato, Kun Zhu, Ping Wang",VALUETOOLS 2011: 528-537,VALUETOOLS,
1163,Defense against primary user emulation attacks using belief propagation of location information in cognitive radio networks.,2011,"Zhou Yuan, Dusit Niyato, Husheng Li, Zhu Han",WCNC 2011: 599-604,WCNC,B
1164,Optimal power allocation for secondary users in cognitive relay networks.,2011,"Yifan Li, Ping Wang, Dusit Niyato",WCNC 2011: 862-867,WCNC,B
